index	label	sentence
2676705	0	amount: 0.0 in_out: 1 2-gram: 389 3-gram: 1818 4-gram: 41391 5-gram: 473181  amount: 0.0 in_out: 1 2-gram: 39573 3-gram: 471363 4-gram: 602960 5-gram: 634183  amount: 0.0 in_out: 1 2-gram: 1429 3-gram: 41002 4-gram: 472792 5-gram: 604389  amount: 0.0 in_out: 1 2-gram: 83342 3-gram: 120764 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 131597 3-gram: 162820 4-gram: 184722 5-gram: 204571  amount: 0.0 in_out: 1 2-gram: 37422 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 19849 3-gram: 97333 4-gram: 338851 5-gram: 422193  amount: 0.0 in_out: 1 2-gram: 241518 3-gram: 324860 4-gram: 362282 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 21902 3-gram: 41751 4-gram: 119235 5-gram: 360753  amount: 0.0 in_out: 1 2-gram: 31223 3-gram: 53125 4-gram: 72974 5-gram: 150458  amount: 0.0 in_out: 1 2-gram: 431790 3-gram: 563387 4-gram: 594610 5-gram: 616512  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 77484 3-gram: 319002 4-gram: 402344 5-gram: 439766.
1038411	0	amount: 0.0 in_out: 1 2-gram: 4167472 3-gram: 5220489 4-gram: 5618670 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 398181 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 3075684 3-gram: 3164989 4-gram: 7332461 5-gram: 8385478  amount: 0.01 in_out: 0 2-gram: 1053017 3-gram: 1451198 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 89305 3-gram: 4256777 4-gram: 5309794 5-gram: 5707975  amount: 0.01 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
206427	0	amount: 0.0 in_out: 1 2-gram: 3741282 3-gram: 4974408 4-gram: 5956609 5-gram: 6177079  amount: 0.8 in_out: 1 2-gram: 982201 3-gram: 1202671 4-gram: 0 5-gram: 0  amount: 0.043605002757985414 in_out: 0 2-gram: 220470 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.5 in_out: 1 2-gram: 1233126 3-gram: 2215327 4-gram: 2435797 5-gram: 0  amount: 0.0361411825 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
2895576	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
987752	1	amount: 0.005 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1417490	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1507061	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1646660	0	amount: 0.26295594 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
453461	1	amount: 0.0 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
799254	0	amount: 0.0 in_out: 1 2-gram: 173 3-gram: 340 4-gram: 361 5-gram: 258931  amount: 0.0 in_out: 1 2-gram: 205 3-gram: 293 4-gram: 66344 5-gram: 79144  amount: 0.0 in_out: 1 2-gram: 1268201 3-gram: 1556838 4-gram: 1557136 5-gram: 1557341  amount: 0.0 in_out: 1 2-gram: 64881 3-gram: 612389 4-gram: 612909 5-gram: 1881110  amount: 0.0 in_out: 1 2-gram: 167 3-gram: 188 4-gram: 258758 5-gram: 799304  amount: 0.0 in_out: 1 2-gram: 123 3-gram: 2412339 4-gram: 2477220 5-gram: 3024728  amount: 0.0 in_out: 1 2-gram: 88 3-gram: 66139 4-gram: 78939 5-gram: 1199565  amount: 0.0 in_out: 1 2-gram: 21 3-gram: 258591 4-gram: 799137 5-gram: 799260  amount: 0.0 in_out: 1 2-gram: 298 3-gram: 503 4-gram: 591 5-gram: 66642  amount: 0.0 in_out: 1 2-gram: 288637 3-gram: 288935 4-gram: 289140 5-gram: 289228  amount: 0.0 in_out: 1 2-gram: 1120626 3-gram: 0 4-gram: 0 5-gram: 0  amount: 35.661218425 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 66051 3-gram: 78851 4-gram: 1199477 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 520 3-gram: 1268721 4-gram: 1557358 5-gram: 1557656  amount: 0.0 in_out: 1 2-gram: 2412216 3-gram: 2477097 4-gram: 3024605 5-gram: 3025125  amount: 0.0 in_out: 1 2-gram: 547508 3-gram: 548028 4-gram: 1816229 5-gram: 2104866  amount: 0.0 in_out: 1 2-gram: 12800 3-gram: 1133426 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 540546 3-gram: 540669 4-gram: 2952885 5-gram: 3017766  amount: 0.0 in_out: 1 2-gram: 258570 3-gram: 799116 4-gram: 799239 5-gram: 3211455.
1927505	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1073028	1	amount: 0.75 in_out: 0 2-gram: 161 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.25 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 2.00266412 in_out: 1 2-gram: 931 3-gram: 1066 4-gram: 1227 5-gram: 0  amount: 1.00268722 in_out: 0 2-gram: 135 3-gram: 296 4-gram: 0 5-gram: 0.
304860	1	amount: 0.01 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 235 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.008783008 in_out: 1 2-gram: 102 3-gram: 337 4-gram: 0 5-gram: 0.
2101729	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
2201616	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1149267	1	amount: 0.999139 in_out: 1 2-gram: 4540841 3-gram: 0 4-gram: 0 5-gram: 0  amount: 1.0 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
302689	1	amount: 0.0199475 in_out: 1 2-gram: 22829258 3-gram: 22829381 4-gram: 22829395 5-gram: 22829571  amount: 1.997937 in_out: 1 2-gram: 123 3-gram: 137 4-gram: 313 5-gram: 0  amount: 0.11916359 in_out: 1 2-gram: 176 3-gram: 0 4-gram: 0 5-gram: 0  amount: 1.997979 in_out: 0 2-gram: 14 3-gram: 190 4-gram: 0 5-gram: 0  amount: 0.13920559 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
2213295	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
174618	0	amount: 5.19 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
2692867	0	amount: 120.02419165905106 in_out: 1 2-gram: 52667 3-gram: 176716 4-gram: 252241 5-gram: 0  amount: 56.77327561651675 in_out: 1 2-gram: 124049 3-gram: 199574 4-gram: 0 5-gram: 0  amount: 1478.37051846 in_out: 1 2-gram: 75525 3-gram: 0 4-gram: 0 5-gram: 0  amount: 592.3115642644321 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
562148	0	amount: 0.0001 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
451633	1	amount: 0.01 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 42 3-gram: 0 4-gram: 0 5-gram: 0.
1116850	0	amount: 0.998908 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1361194	0	amount: 0.36785503 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
2004786	0	amount: 0.152692 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
2230046	0	amount: 0.0 in_out: 1 2-gram: 10705210 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
379098	1	amount: 0.002 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 80 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.000780026 in_out: 1 2-gram: 89 3-gram: 169 4-gram: 0 5-gram: 0.
2701138	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1931305	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 9522909 3-gram: 0 4-gram: 0 5-gram: 0.
435141	1	amount: 0.000240942 in_out: 0 2-gram: 2396185 3-gram: 2476624 4-gram: 2486103 5-gram: 2584459  amount: 0.0 in_out: 1 2-gram: 80439 3-gram: 89918 4-gram: 188274 5-gram: 191064  amount: 6e-05 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 5e-05 in_out: 0 2-gram: 98356 3-gram: 101146 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 2790 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 9479 3-gram: 107835 4-gram: 110625 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 135 3-gram: 2396320 4-gram: 2476759 5-gram: 2486238.
1182587	0	amount: 31.0 in_out: 1 2-gram: 774 3-gram: 0 4-gram: 0 5-gram: 0  amount: 40.0 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1606569	1	amount: 0.31 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.305 in_out: 1 2-gram: 1802289 3-gram: 1802503 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 214 3-gram: 0 4-gram: 0 5-gram: 0.
1616820	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 872871 3-gram: 0 4-gram: 0 5-gram: 0.
2280697	0	amount: 0.0024 in_out: 0 2-gram: 28783 3-gram: 446189 4-gram: 845315 5-gram: 878418  amount: 0.0024 in_out: 0 2-gram: 144035 3-gram: 172818 4-gram: 590224 5-gram: 989350  amount: 0.0024 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0024 in_out: 0 2-gram: 417406 3-gram: 816532 4-gram: 849635 5-gram: 0  amount: 0.0024 in_out: 0 2-gram: 399126 3-gram: 432229 4-gram: 0 5-gram: 0  amount: 0.0024 in_out: 0 2-gram: 33103 3-gram: 0 4-gram: 0 5-gram: 0.
2349412	0	amount: 0.179 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
58690	0	amount: 0.14 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
2521466	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1330415	1	amount: 0.003 in_out: 1 2-gram: 95658 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.497146809614387 in_out: 1 2-gram: 73545 3-gram: 73712 4-gram: 84492 5-gram: 1732430  amount: 0.46513941333698 in_out: 1 2-gram: 1679 3-gram: 97337 4-gram: 0 5-gram: 0  amount: 0.51204 in_out: 0 2-gram: 10780 3-gram: 1658718 4-gram: 1660397 5-gram: 1756055  amount: 0.013574190385613 in_out: 1 2-gram: 1708737 3-gram: 1782282 4-gram: 1782449 5-gram: 1793229  amount: 0.20013 in_out: 0 2-gram: 1647938 3-gram: 1649617 4-gram: 1745275 5-gram: 0  amount: 0.2 in_out: 1 2-gram: 167 3-gram: 10947 4-gram: 1658885 5-gram: 1660564  amount: 0.46910541333698 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
63853	1	amount: 1.49514549 in_out: 1 2-gram: 4876 3-gram: 11196 4-gram: 14849 5-gram: 47652  amount: 0.35163819 in_out: 0 2-gram: 3653 3-gram: 36456 4-gram: 0 5-gram: 0  amount: 0.0734112 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.499139 in_out: 1 2-gram: 7397 3-gram: 19283 4-gram: 24159 5-gram: 30479  amount: 0.49 in_out: 0 2-gram: 32803 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.5809571 in_out: 0 2-gram: 6320 3-gram: 9973 4-gram: 42776 5-gram: 0  amount: 0.5 in_out: 0 2-gram: 11886 3-gram: 16762 4-gram: 23082 5-gram: 26735.
1054643	0	amount: 0.0015 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
668711	1	amount: 0.01 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 113 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.008359018 in_out: 1 2-gram: 32271643 3-gram: 32271756 4-gram: 0 5-gram: 0.
482391	1	amount: 0.01 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 50.0 in_out: 0 2-gram: 244 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 9417220 3-gram: 9417464 4-gram: 0 5-gram: 0  amount: 50.00864151 in_out: 1 2-gram: 43 3-gram: 96 4-gram: 9417316 5-gram: 9417560  amount: 0.0 in_out: 1 2-gram: 53 3-gram: 9417273 4-gram: 9417517 5-gram: 0.
2575350	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 1610 3-gram: 0 4-gram: 0 5-gram: 0.
66266	1	amount: 1.600517 in_out: 1 2-gram: 33942 3-gram: 36830 4-gram: 41629 5-gram: 65503  amount: 0.58323044 in_out: 0 2-gram: 12227 3-gram: 46169 4-gram: 49057 5-gram: 53856  amount: 0.501 in_out: 0 2-gram: 4799 3-gram: 28673 4-gram: 46083 5-gram: 46583  amount: 0.505 in_out: 0 2-gram: 2949 3-gram: 6184 4-gram: 8744 5-gram: 0  amount: 1.0 in_out: 0 2-gram: 6091 3-gram: 28799 4-gram: 41026 5-gram: 74968  amount: 0.5111967254354663 in_out: 1 2-gram: 603663 3-gram: 613791 4-gram: 618395 5-gram: 625092  amount: 1.08880801 in_out: 0 2-gram: 5145 3-gram: 9895 4-gram: 12844 5-gram: 16079  amount: 4.34791259 in_out: 1 2-gram: 17410 3-gram: 17910 4-gram: 32776 5-gram: 37921  amount: 0.9 in_out: 0 2-gram: 2888 3-gram: 7687 4-gram: 31561 5-gram: 48971  amount: 0.53378883 in_out: 0 2-gram: 7110 3-gram: 19122 4-gram: 25213 5-gram: 47921  amount: 0.505 in_out: 0 2-gram: 4750 3-gram: 7699 4-gram: 10934 5-gram: 13494  amount: 0.5116797254354664 in_out: 0 2-gram: 10128 3-gram: 14732 4-gram: 21429 5-gram: 28539  amount: 0.505 in_out: 0 2-gram: 2560 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.595 in_out: 0 2-gram: 22708 3-gram: 34935 4-gram: 68877 5-gram: 71765  amount: 0.499937 in_out: 0 2-gram: 12012 3-gram: 18103 4-gram: 40811 5-gram: 53038  amount: 0.2 in_out: 0 2-gram: 23874 3-gram: 41284 4-gram: 41784 5-gram: 56650  amount: 0.14542201 in_out: 0 2-gram: 500 3-gram: 15366 4-gram: 20511 5-gram: 25261  amount: 3.7784005 in_out: 1 2-gram: 4604 3-gram: 11301 4-gram: 18411 5-gram: 30423  amount: 0.56692723 in_out: 0 2-gram: 6697 3-gram: 13807 4-gram: 25819 5-gram: 31910  amount: 0.59916557 in_out: 0 2-gram: 14866 3-gram: 20011 4-gram: 24761 5-gram: 27710  amount: 0.5 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.5 in_out: 0 2-gram: 3235 3-gram: 5795 4-gram: 0 5-gram: 0.
1176787	1	amount: 0.499139 in_out: 0 2-gram: 300659 3-gram: 301267 4-gram: 0 5-gram: 0  amount: 0.199055 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.498509 in_out: 1 2-gram: 531 3-gram: 301190 4-gram: 301798 5-gram: 0  amount: 0.198425 in_out: 1 2-gram: 608 3-gram: 0 4-gram: 0 5-gram: 0.
2062598	1	amount: 0.499139 in_out: 1 2-gram: 336120 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.5 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1606959	1	amount: 0.019 in_out: 1 2-gram: 2736 3-gram: 46121 4-gram: 0 5-gram: 0  amount: 0.48 in_out: 1 2-gram: 43385 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.5 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
78078	0	amount: 0.0 in_out: 1 2-gram: 6662 3-gram: 6797 4-gram: 82995 5-gram: 83070  amount: 1.24430372 in_out: 0 2-gram: 1738816 3-gram: 1738948 4-gram: 1785324 5-gram: 1786284  amount: 0.0 in_out: 1 2-gram: 79 3-gram: 174 4-gram: 6836 5-gram: 6971  amount: 0.0 in_out: 1 2-gram: 96 3-gram: 355 4-gram: 979 5-gram: 688976  amount: 0.0 in_out: 1 2-gram: 426512 3-gram: 427814 4-gram: 428672 5-gram: 506476  amount: 1.0 in_out: 1 2-gram: 624 3-gram: 688621 4-gram: 689522 5-gram: 4746146  amount: 0.0 in_out: 1 2-gram: 800 3-gram: 1087 4-gram: 10791 5-gram: 11181  amount: 0.0 in_out: 1 2-gram: 11145 3-gram: 11241 4-gram: 11500 5-gram: 12124  amount: 0.0 in_out: 1 2-gram: 121 3-gram: 416 4-gram: 11561 5-gram: 11657  amount: 0.0 in_out: 1 2-gram: 101 3-gram: 9483091 4-gram: 9909603 5-gram: 9910905  amount: 0.0 in_out: 1 2-gram: 75 3-gram: 159 4-gram: 280 5-gram: 575  amount: 0.0 in_out: 1 2-gram: 3420 3-gram: 171827 4-gram: 6075075 5-gram: 18515248  amount: 0.0 in_out: 1 2-gram: 2545 3-gram: 6699 4-gram: 6916 5-gram: 7716  amount: 0.0 in_out: 1 2-gram: 84 3-gram: 205 4-gram: 500 5-gram: 11645  amount: 0.0 in_out: 1 2-gram: 1302 3-gram: 2160 4-gram: 79964 5-gram: 363674  amount: 0.0 in_out: 1 2-gram: 960 3-gram: 1027 4-gram: 6670 5-gram: 6919  amount: 0.05 in_out: 0 2-gram: 5903248 3-gram: 18343421 4-gram: 18345966 5-gram: 18350120  amount: 1.3 in_out: 1 2-gram: 132 3-gram: 46508 4-gram: 47468 5-gram: 47535  amount: 0.0 in_out: 1 2-gram: 259 3-gram: 883 4-gram: 688880 5-gram: 689781  amount: 1.2 in_out: 1 2-gram: 901 3-gram: 4057525 4-gram: 4057626 5-gram: 13540616  amount: 0.0246097 in_out: 0 2-gram: 1006 3-gram: 1276 4-gram: 58611 5-gram: 65455  amount: 3.934052 in_out: 0 2-gram: 238297 3-gram: 238516 4-gram: 574875 5-gram: 574954  amount: 0.0 in_out: 1 2-gram: 12440173 3-gram: 12442718 4-gram: 12446872 5-gram: 12447089  amount: 2.0 in_out: 1 2-gram: 283710 3-gram: 289490 4-gram: 0 5-gram: 0  amount: 0.99 in_out: 0 2-gram: 687997 3-gram: 688898 4-gram: 4745522 5-gram: 4745623  amount: 1.264724 in_out: 0 2-gram: 46376 3-gram: 47336 4-gram: 47403 5-gram: 53046  amount: 1.15771766 in_out: 0 2-gram: 4056624 3-gram: 4056725 4-gram: 13539715 5-gram: 13966227  amount: 0.0 in_out: 1 2-gram: 53892 3-gram: 120933 4-gram: 124353 5-gram: 292760  amount: 0.0 in_out: 1 2-gram: 5525 3-gram: 14239 4-gram: 68131 5-gram: 135172  amount: 3.9 in_out: 1 2-gram: 249 3-gram: 238546 4-gram: 238765 5-gram: 575124  amount: 0.0 in_out: 1 2-gram: 12483 3-gram: 18008 4-gram: 26722 5-gram: 80614  amount: 0.0 in_out: 1 2-gram: 217 3-gram: 1017 4-gram: 1304 5-gram: 11008  amount: 0.0 in_out: 1 2-gram: 270 3-gram: 57605 4-gram: 64449 5-gram: 1803265  amount: 0.0 in_out: 1 2-gram: 390 3-gram: 241492 4-gram: 242498 5-gram: 242768  amount: 1.2617704 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 295 3-gram: 11440 4-gram: 11536 5-gram: 11795  amount: 0.0 in_out: 1 2-gram: 5643 3-gram: 5892 4-gram: 244189 5-gram: 244408  amount: 0.0 in_out: 1 2-gram: 9482990 3-gram: 9909502 4-gram: 9910804 5-gram: 9911662  amount: 0.0 in_out: 1 2-gram: 241102 3-gram: 242108 4-gram: 242378 5-gram: 299713  amount: 13.67494175 in_out: 0 2-gram: 76198 3-gram: 76273 4-gram: 76357 5-gram: 76478  amount: 0.838 in_out: 0 2-gram: 5780 3-gram: 0 4-gram: 0 5-gram: 0  amount: 13.6 in_out: 1 2-gram: 135 3-gram: 76333 4-gram: 76408 5-gram: 76492  amount: 13.9885706 in_out: 0 2-gram: 336359 3-gram: 336438 4-gram: 336533 5-gram: 343195  amount: 0.0 in_out: 1 2-gram: 287 3-gram: 9991 4-gram: 10381 5-gram: 251483  amount: 0.0 in_out: 1 2-gram: 858 3-gram: 78662 4-gram: 362372 5-gram: 368152  amount: 14.0 in_out: 1 2-gram: 219 3-gram: 336578 4-gram: 336657 5-gram: 336752  amount: 0.0 in_out: 1 2-gram: 95 3-gram: 6757 4-gram: 6892 5-gram: 83090  amount: 0.0 in_out: 1 2-gram: 1013 3-gram: 13496 4-gram: 19021 5-gram: 27735  amount: 0.018674987999999997 in_out: 1 2-gram: 67041 3-gram: 70461 4-gram: 238868 5-gram: 6142116  amount: 0.0 in_out: 1 2-gram: 4154 3-gram: 4371 4-gram: 5171 5-gram: 5458  amount: 0.0 in_out: 1 2-gram: 44189 3-gram: 46598 4-gram: 47611 5-gram: 60094  amount: 0.0 in_out: 1 2-gram: 77804 3-gram: 361514 4-gram: 367294 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 8714 3-gram: 62606 4-gram: 129647 5-gram: 133067  amount: 0.0 in_out: 1 2-gram: 2409 3-gram: 3422 4-gram: 15905 5-gram: 21430  amount: 0.0 in_out: 1 2-gram: 168407 3-gram: 6071655 4-gram: 18511828 5-gram: 18514373  amount: 1.28 in_out: 1 2-gram: 6844 3-gram: 1745660 4-gram: 1745792 5-gram: 1792168  amount: 0.0 in_out: 1 2-gram: 57335 3-gram: 64179 4-gram: 1802995 5-gram: 1803127  amount: 0.0 in_out: 1 2-gram: 67 3-gram: 5710 4-gram: 5959 5-gram: 244256  amount: 0.0 in_out: 1 2-gram: 9704 3-gram: 10094 4-gram: 251196 5-gram: 252202.
305055	1	amount: 0.01 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.009694784 in_out: 1 2-gram: 5957 3-gram: 6347 4-gram: 9438377 5-gram: 9438482  amount: 0.009089419 in_out: 1 2-gram: 105 3-gram: 208 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 390 3-gram: 9432420 4-gram: 9432525 5-gram: 9432628  amount: 0.0 in_out: 1 2-gram: 103 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.01039358 in_out: 0 2-gram: 9432030 3-gram: 9432135 4-gram: 9432238 5-gram: 0.
1206554	0	amount: 10.386938 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.30477 in_out: 1 2-gram: 417193 3-gram: 0 4-gram: 0 5-gram: 0.
2300702	0	amount: 3.9995191 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
410840	1	amount: 0.002 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 292 3-gram: 0 4-gram: 0 5-gram: 0.
1490956	0	amount: 0.0 in_out: 1 2-gram: 3983114 3-gram: 3983638 4-gram: 5354281 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 1370643 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 524 3-gram: 1371167 4-gram: 0 5-gram: 0  amount: 0.5 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
1578736	0	amount: 0.02 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
684460	0	amount: 0.0 in_out: 1 2-gram: 52082 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 8437700 3-gram: 8489782 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
263294	1	amount: 158.78955999924156 in_out: 1 2-gram: 842 3-gram: 1700 4-gram: 4638 5-gram: 5391  amount: 150.0 in_out: 1 2-gram: 858 3-gram: 3796 4-gram: 4549 5-gram: 4718  amount: 1.01657112 in_out: 0 2-gram: 2677 3-gram: 2958 4-gram: 2985 5-gram: 0  amount: 16.33415914427267 in_out: 0 2-gram: 47 3-gram: 450 4-gram: 532 5-gram: 2487  amount: 2.705790275611111 in_out: 0 2-gram: 35 3-gram: 141 4-gram: 193 5-gram: 571  amount: 5.347252662401677 in_out: 0 2-gram: 292 3-gram: 708 4-gram: 814 5-gram: 814  amount: 1.438071 in_out: 0 2-gram: 82 3-gram: 2037 4-gram: 2329 5-gram: 2745  amount: 10.456265811 in_out: 0 2-gram: 169 3-gram: 216 4-gram: 619 5-gram: 701  amount: 1.573979564 in_out: 0 2-gram: 27 3-gram: 0 4-gram: 0 5-gram: 0  amount: 19.56772116 in_out: 0 2-gram: 753 3-gram: 922 4-gram: 969 5-gram: 1372  amount: 11.784298374906156 in_out: 0 2-gram: 41 3-gram: 76 4-gram: 182 5-gram: 234  amount: 10.80748725509702 in_out: 0 2-gram: 416 3-gram: 522 4-gram: 522 5-gram: 572  amount: 3.814469155540649 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 4.60959355 in_out: 0 2-gram: 0 3-gram: 50 4-gram: 201 5-gram: 242  amount: 3.082028 in_out: 0 2-gram: 151 3-gram: 192 4-gram: 227 5-gram: 333  amount: 20.451109755079838 in_out: 0 2-gram: 403 3-gram: 485 4-gram: 2440 5-gram: 2732  amount: 14.399765983777778 in_out: 0 2-gram: 50 3-gram: 201 4-gram: 242 5-gram: 277  amount: 2.755371490808083 in_out: 0 2-gram: 52 3-gram: 430 4-gram: 509 5-gram: 3186  amount: 10.529898373778112 in_out: 0 2-gram: 2938 3-gram: 3691 4-gram: 3860 5-gram: 3907  amount: 1.161395566 in_out: 0 2-gram: 378 3-gram: 457 4-gram: 3134 5-gram: 3415  amount: 11.259422096 in_out: 0 2-gram: 106 3-gram: 106 4-gram: 156 5-gram: 307  amount: 12.509164864517041 in_out: 0 2-gram: 1955 3-gram: 2247 4-gram: 2663 5-gram: 2769  amount: 140.1014475117778 in_out: 0 2-gram: 281 3-gram: 308 4-gram: 0 5-gram: 0  amount: 1.8782509606736415 in_out: 0 2-gram: 106 3-gram: 158 4-gram: 536 5-gram: 615  amount: 1.210204324 in_out: 0 2-gram: 79 3-gram: 2756 4-gram: 3037 5-gram: 3064.
1916961	0	amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0.
