index	label	sentence
5536	1	amount: 0.00181824 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 8501521 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 1130 3-gram: 8502651 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 1556406 3-gram: 1557536 4-gram: 10059057 5-gram: 0  amount: 0.004097319871360266 in_out: 0 2-gram: 321005 3-gram: 1877411 4-gram: 1878541 5-gram: 10380062  amount: 0.002498220297975768 in_out: 1 2-gram: 463550 3-gram: 784555 4-gram: 2340961 5-gram: 2342091  amount: 0.002287716297975768 in_out: 0 2-gram: 311 3-gram: 463861 4-gram: 784866 5-gram: 2341272  amount: 1e-07 in_out: 1 2-gram: 81997 3-gram: 82308 4-gram: 545858 5-gram: 866863  amount: 0.02405824 in_out: 0 2-gram: 1082270 3-gram: 1164267 4-gram: 1164578 5-gram: 1628128  amount: 0.003736 in_out: 0 2-gram: 438962 3-gram: 1521232 4-gram: 1603229 5-gram: 1603540  amount: 0.02997268829110913 in_out: 1 2-gram: 81676 3-gram: 520638 4-gram: 1602908 5-gram: 1684905  amount: 0.00154356502016 in_out: 1 2-gram: 771275 3-gram: 852951 4-gram: 1291913 5-gram: 2374183  amount: 0.00072965029709056 in_out: 0 2-gram: 811856 3-gram: 1583131 4-gram: 1664807 5-gram: 2103769  amount: 0.02 in_out: 0 2-gram: 652314 3-gram: 1464170 4-gram: 2235445 5-gram: 2317121  amount: 0.01338489562821327 in_out: 1 2-gram: 519 3-gram: 652833 4-gram: 1464689 5-gram: 2235964  amount: 0.00675900609466929 in_out: 1 2-gram: 9136 3-gram: 9655 4-gram: 661969 5-gram: 1473825  amount: 0.0326094 in_out: 0 2-gram: 23126 3-gram: 32262 4-gram: 32781 5-gram: 685095  amount: 0.0 in_out: 1 2-gram: 232 3-gram: 23358 4-gram: 32494 5-gram: 33013  amount: 0.027441418871340193 in_out: 1 2-gram: 14240 3-gram: 14472 4-gram: 37598 5-gram: 46734  amount: 0.0 in_out: 1 2-gram: 65901 3-gram: 80141 4-gram: 80373 5-gram: 103499  amount: 0.003397592394222753 in_out: 0 2-gram: 325209 3-gram: 391110 4-gram: 405350 5-gram: 405582  amount: 0.0 in_out: 1 2-gram: 422678 3-gram: 747887 4-gram: 813788 5-gram: 828028  amount: 0.0 in_out: 1 2-gram: 186347 3-gram: 609025 4-gram: 934234 5-gram: 1000135  amount: 0.0 in_out: 1 2-gram: 296178 3-gram: 482525 4-gram: 905203 5-gram: 1230412  amount: 0.0 in_out: 1 2-gram: 44693 3-gram: 340871 4-gram: 527218 5-gram: 949896  amount: 0.7979441172471218 in_out: 0 2-gram: 99272 3-gram: 143965 4-gram: 440143 5-gram: 626490  amount: 0.0 in_out: 1 2-gram: 39316 3-gram: 138588 4-gram: 183281 5-gram: 479459  amount: 0.0 in_out: 1 2-gram: 19638 3-gram: 58954 4-gram: 158226 5-gram: 202919  amount: 0.01694255368154855 in_out: 1 2-gram: 4692 3-gram: 24330 4-gram: 63646 5-gram: 162918  amount: 0.0 in_out: 1 2-gram: 4320 3-gram: 9012 4-gram: 28650 5-gram: 67966  amount: 0.001550389472722831 in_out: 1 2-gram: 21592 3-gram: 25912 4-gram: 30604 5-gram: 50242  amount: 0.7343070931760985 in_out: 1 2-gram: 7499 3-gram: 29091 4-gram: 33411 5-gram: 38103  amount: 0.0 in_out: 1 2-gram: 49 3-gram: 7548 4-gram: 29140 5-gram: 33460  amount: 0.0 in_out: 1 2-gram: 28 3-gram: 77 4-gram: 7576 5-gram: 29168  amount: 0.0 in_out: 1 2-gram: 79072 3-gram: 79100 4-gram: 79149 5-gram: 86648  amount: 0.0 in_out: 1 2-gram: 54079 3-gram: 133151 4-gram: 133179 5-gram: 133228  amount: 0.0 in_out: 1 2-gram: 19814 3-gram: 73893 4-gram: 152965 5-gram: 152993  amount: 0.02283927309769099 in_out: 1 2-gram: 123699 3-gram: 143513 4-gram: 197592 5-gram: 276664  amount: 0.0 in_out: 1 2-gram: 1838 3-gram: 125537 4-gram: 145351 5-gram: 199430  amount: 0.061 in_out: 0 2-gram: 1035731 3-gram: 1037569 4-gram: 1161268 5-gram: 1181082  amount: 0.06 in_out: 1 2-gram: 45872 3-gram: 1081603 4-gram: 1083441 5-gram: 1207140  amount: 0.002802256494265266 in_out: 1 2-gram: 20865 3-gram: 66737 4-gram: 1102468 5-gram: 1104306  amount: 0.00449035 in_out: 0 2-gram: 443656 3-gram: 464521 4-gram: 510393 5-gram: 1546124  amount: 0.00077401 in_out: 0 2-gram: 40398 3-gram: 484054 4-gram: 504919 5-gram: 550791  amount: 0.0012791999999999999 in_out: 0 2-gram: 1418 3-gram: 41816 4-gram: 485472 5-gram: 506337  amount: 0.0034648 in_out: 0 2-gram: 9233 3-gram: 10651 4-gram: 51049 5-gram: 494705  amount: 0.0040192 in_out: 0 2-gram: 56759 3-gram: 65992 4-gram: 67410 5-gram: 107808  amount: 0.0017075999999999999 in_out: 0 2-gram: 101 3-gram: 56860 4-gram: 66093 5-gram: 67511  amount: 0.00299679 in_out: 0 2-gram: 579 3-gram: 680 4-gram: 57439 5-gram: 66672  amount: 0.00219919 in_out: 0 2-gram: 156258 3-gram: 156837 4-gram: 156938 5-gram: 213697  amount: 0.00567136 in_out: 0 2-gram: 57003 3-gram: 213261 4-gram: 213840 5-gram: 213941  amount: 0.0053235999999999995 in_out: 0 2-gram: 97186 3-gram: 154189 4-gram: 310447 5-gram: 311026  amount: 0.033 in_out: 1 2-gram: 2581 3-gram: 99767 4-gram: 156770 5-gram: 313028  amount: 0.002604 in_out: 0 2-gram: 10431 3-gram: 13012 4-gram: 110198 5-gram: 167201  amount: 0.00171165 in_out: 0 2-gram: 398 3-gram: 10829 4-gram: 13410 5-gram: 110596  amount: 0.0 in_out: 1 2-gram: 190001 3-gram: 190399 4-gram: 200830 5-gram: 203411  amount: 0.0018588 in_out: 0 2-gram: 163065 3-gram: 353066 4-gram: 353464 5-gram: 363895  amount: 0.0018588 in_out: 0 2-gram: 211 3-gram: 163276 4-gram: 353277 5-gram: 353675  amount: 0.0009488 in_out: 0 2-gram: 58 3-gram: 269 4-gram: 163334 5-gram: 353335  amount: 0.002544712488889266 in_out: 0 2-gram: 158999 3-gram: 159057 4-gram: 159268 5-gram: 322333  amount: 0.008040406646832936 in_out: 0 2-gram: 52 3-gram: 159051 4-gram: 159109 5-gram: 159320  amount: 0.02 in_out: 1 2-gram: 10248 3-gram: 10300 4-gram: 169299 5-gram: 169357  amount: 0.0 in_out: 1 2-gram: 440687 3-gram: 450935 4-gram: 450987 5-gram: 609986  amount: 0.001568 in_out: 0 2-gram: 731647 3-gram: 1172334 4-gram: 1182582 5-gram: 1182634  amount: 0.00075 in_out: 1 2-gram: 215432 3-gram: 947079 4-gram: 1387766 5-gram: 1398014  amount: 0.0 in_out: 1 2-gram: 1955479 3-gram: 2170911 4-gram: 2902558 5-gram: 3343245  amount: 0.0 in_out: 1 2-gram: 2982 3-gram: 1958461 4-gram: 2173893 5-gram: 2905540  amount: 0.0 in_out: 1 2-gram: 185329 3-gram: 188311 4-gram: 2143790 5-gram: 2359222  amount: 0.02 in_out: 0 2-gram: 3316 3-gram: 188645 4-gram: 191627 5-gram: 2147106  amount: 0.0 in_out: 1 2-gram: 172603 3-gram: 175919 4-gram: 361248 5-gram: 364230  amount: 0.0 in_out: 1 2-gram: 4998 3-gram: 177601 4-gram: 180917 5-gram: 366246  amount: 0.0 in_out: 1 2-gram: 1603 3-gram: 6601 4-gram: 179204 5-gram: 182520  amount: 0.0 in_out: 1 2-gram: 71300 3-gram: 72903 4-gram: 77901 5-gram: 250504  amount: 0.5662690906600567 in_out: 0 2-gram: 102498 3-gram: 173798 4-gram: 175401 5-gram: 180399  amount: 0.52 in_out: 1 2-gram: 1023 3-gram: 103521 4-gram: 174821 5-gram: 176424  amount: 0.0 in_out: 1 2-gram: 62964 3-gram: 63987 4-gram: 166485 5-gram: 237785  amount: 0.0 in_out: 1 2-gram: 1137 3-gram: 64101 4-gram: 65124 5-gram: 167622  amount: 0.0 in_out: 1 2-gram: 31375 3-gram: 32512 4-gram: 95476 5-gram: 96499  amount: 0.0 in_out: 1 2-gram: 229134 3-gram: 260509 4-gram: 261646 5-gram: 324610  amount: 0.001140381256868138 in_out: 1 2-gram: 21950 3-gram: 251084 4-gram: 282459 5-gram: 283596  amount: 0.0 in_out: 1 2-gram: 5283 3-gram: 27233 4-gram: 256367 5-gram: 287742  amount: 0.001140545140524533 in_out: 1 2-gram: 2737 3-gram: 8020 4-gram: 29970 5-gram: 259104  amount: 0.0 in_out: 1 2-gram: 1800 3-gram: 4537 4-gram: 9820 5-gram: 31770  amount: 0.0 in_out: 1 2-gram: 119810 3-gram: 121610 4-gram: 124347 5-gram: 129630  amount: 0.0 in_out: 1 2-gram: 16238 3-gram: 136048 4-gram: 137848 5-gram: 140585  amount: 0.000816729768157958 in_out: 1 2-gram: 454662 3-gram: 470900 4-gram: 590710 5-gram: 592510  amount: 1.0 in_out: 0 2-gram: 734 3-gram: 455396 4-gram: 471634 5-gram: 591444  amount: 0.0 in_out: 1 2-gram: 109 3-gram: 843 4-gram: 455505 5-gram: 471743  amount: 1.0 in_out: 1 2-gram: 4046 3-gram: 4155 4-gram: 4889 5-gram: 459551  amount: 0.0 in_out: 1 2-gram: 45411 3-gram: 49457 4-gram: 49566 5-gram: 50300  amount: 0.03 in_out: 0 2-gram: 861 3-gram: 46272 4-gram: 50318 5-gram: 50427  amount: 1.0 in_out: 0 2-gram: 41778 3-gram: 42639 4-gram: 88050 5-gram: 92096  amount: 1.0 in_out: 1 2-gram: 88 3-gram: 41866 4-gram: 42727 5-gram: 88138  amount: 0.0 in_out: 1 2-gram: 2 3-gram: 90 4-gram: 41868 5-gram: 42729  amount: 0.005 in_out: 1 2-gram: 14336 3-gram: 14338 4-gram: 14426 5-gram: 56204  amount: 0.0 in_out: 1 2-gram: 43193 3-gram: 57529 4-gram: 57531 5-gram: 57619  amount: 0.0 in_out: 1 2-gram: 2170892 3-gram: 2214085 4-gram: 2228421 5-gram: 2228423  amount: 0.0 in_out: 1 2-gram: 748 3-gram: 2171640 4-gram: 2214833 5-gram: 2229169  amount: 0.02004688553413582 in_out: 1 2-gram: 2260400 3-gram: 2261148 4-gram: 4432040 5-gram: 4475233  amount: 0.0 in_out: 1 2-gram: 1783386 3-gram: 4043786 4-gram: 4044534 5-gram: 6215426  amount: 0.0 in_out: 1 2-gram: 22240 3-gram: 1805626 4-gram: 4066026 5-gram: 4066774  amount: 0.001183921009228473 in_out: 1 2-gram: 109416 3-gram: 131656 4-gram: 1915042 5-gram: 4175442  amount: 0.0 in_out: 1 2-gram: 36004 3-gram: 145420 4-gram: 167660 5-gram: 1951046  amount: 0.0 in_out: 1 2-gram: 867928 3-gram: 903932 4-gram: 1013348 5-gram: 1035588  amount: 0.000699143882041769 in_out: 1 2-gram: 428618 3-gram: 1296546 4-gram: 1332550 5-gram: 1441966  amount: 0.01329543131735776 in_out: 1 2-gram: 263034 3-gram: 691652 4-gram: 1559580 5-gram: 1595584  amount: 0.006117347991678122 in_out: 1 2-gram: 207511 3-gram: 470545 4-gram: 899163 5-gram: 1767091  amount: 0.0 in_out: 1 2-gram: 217399 3-gram: 424910 4-gram: 687944 5-gram: 1116562  amount: 0.0 in_out: 1 2-gram: 282268 3-gram: 499667 4-gram: 707178 5-gram: 970212  amount: 0.0 in_out: 1 2-gram: 19115 3-gram: 301383 4-gram: 518782 5-gram: 726293  amount: 0.0 in_out: 1 2-gram: 46325 3-gram: 65440 4-gram: 347708 5-gram: 565107  amount: 0.000610381840341426 in_out: 1 2-gram: 3983 3-gram: 50308 4-gram: 69423 5-gram: 351691  amount: 0.000567870840341426 in_out: 0 2-gram: 811 3-gram: 4794 4-gram: 51119 5-gram: 70234  amount: 0.0 in_out: 1 2-gram: 821319 3-gram: 822130 4-gram: 826113 5-gram: 872438  amount: 0.0 in_out: 1 2-gram: 87654 3-gram: 908973 4-gram: 909784 5-gram: 913767  amount: 0.0 in_out: 1 2-gram: 186 3-gram: 87840 4-gram: 909159 5-gram: 909970  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 186 4-gram: 87840 5-gram: 909159  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 186 5-gram: 87840  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 186  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 5 3-gram: 5 4-gram: 5 5-gram: 5  amount: 0.0 in_out: 1 2-gram: 25 3-gram: 30 4-gram: 30 5-gram: 30  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 25 4-gram: 30 5-gram: 30  amount: 0.0 in_out: 1 2-gram: 49 3-gram: 49 4-gram: 74 5-gram: 79  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 49 4-gram: 49 5-gram: 74  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 49 5-gram: 49  amount: 0.0 in_out: 1 2-gram: 5 3-gram: 5 4-gram: 5 5-gram: 54  amount: 0.0 in_out: 1 2-gram: 49 3-gram: 54 4-gram: 54 5-gram: 54  amount: 0.0 in_out: 1 2-gram: 6 3-gram: 55 4-gram: 60 5-gram: 60  amount: 0.0 in_out: 1 2-gram: 39 3-gram: 45 4-gram: 94 5-gram: 99  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 39 4-gram: 45 5-gram: 94  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 39 5-gram: 45  amount: 0.0 in_out: 1 2-gram: 64 3-gram: 64 4-gram: 64 5-gram: 103  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 64 4-gram: 64 5-gram: 64  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 64 5-gram: 64  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 64  amount: 0.0 in_out: 1 2-gram: 5 3-gram: 5 4-gram: 5 5-gram: 5  amount: 0.0 in_out: 1 2-gram: 64 3-gram: 69 4-gram: 69 5-gram: 69  amount: 0.0 in_out: 1 2-gram: 167 3-gram: 231 4-gram: 236 5-gram: 236  amount: 0.0 in_out: 1 2-gram: 40 3-gram: 207 4-gram: 271 5-gram: 276  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 40 4-gram: 207 5-gram: 271  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 40 5-gram: 207  amount: 0.0 in_out: 1 2-gram: 35 3-gram: 35 4-gram: 35 5-gram: 75  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 35 4-gram: 35 5-gram: 35  amount: 0.0 in_out: 1 2-gram: 10 3-gram: 10 4-gram: 45 5-gram: 45  amount: 0.0 in_out: 1 2-gram: 25 3-gram: 35 4-gram: 35 5-gram: 70  amount: 0.0 in_out: 1 2-gram: 19 3-gram: 44 4-gram: 54 5-gram: 54  amount: 0.0 in_out: 1 2-gram: 203 3-gram: 222 4-gram: 247 5-gram: 257  amount: 0.0 in_out: 1 2-gram: 8 3-gram: 211 4-gram: 230 5-gram: 255  amount: 0.0 in_out: 1 2-gram: 3 3-gram: 11 4-gram: 214 5-gram: 233  amount: 0.0 in_out: 1 2-gram: 24 3-gram: 27 4-gram: 35 5-gram: 238  amount: 0.0 in_out: 1 2-gram: 22 3-gram: 46 4-gram: 49 5-gram: 57  amount: 0.000263786143586654 in_out: 1 2-gram: 1052 3-gram: 1074 4-gram: 1098 5-gram: 1101.
108235	0	amount: 0.3905193708 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 255349 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.003712 in_out: 0 2-gram: 89537 3-gram: 344886 4-gram: 0 5-gram: 0  amount: 0.02321546 in_out: 0 2-gram: 10586014 3-gram: 10675551 4-gram: 10930900 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 156 3-gram: 10586170 4-gram: 10675707 5-gram: 10931056  amount: 0.017488001659778013 in_out: 1 2-gram: 12126 3-gram: 12282 4-gram: 10598296 5-gram: 10687833  amount: 0.01052931 in_out: 0 2-gram: 4423014 3-gram: 4435140 4-gram: 4435296 5-gram: 15021310  amount: 0.02214515 in_out: 0 2-gram: 1035 3-gram: 4424049 4-gram: 4436175 5-gram: 4436331  amount: 0.0 in_out: 1 2-gram: 82 3-gram: 1117 4-gram: 4424131 5-gram: 4436257  amount: 0.015301641426316 in_out: 1 2-gram: 6970 3-gram: 7052 4-gram: 8087 5-gram: 4431101.
125275	0	amount: 0.007871 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 17.45688293 in_out: 0 2-gram: 797862 3-gram: 0 4-gram: 0 5-gram: 0  amount: 17.40175393 in_out: 1 2-gram: 13194 3-gram: 811056 4-gram: 0 5-gram: 0.
122272	0	amount: 0.078383 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 201 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.072480236 in_out: 1 2-gram: 82 3-gram: 283 4-gram: 0 5-gram: 0.
96619	0	amount: 0.08675 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 89 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.07327250230525903 in_out: 1 2-gram: 662 3-gram: 751 4-gram: 0 5-gram: 0.
112867	0	amount: 441.76209292558013 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 70.23790707441988 in_out: 0 2-gram: 17 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.63407696 in_out: 1 2-gram: 403 3-gram: 420 4-gram: 0 5-gram: 0  amount: 236.6777271111789 in_out: 1 2-gram: 164 3-gram: 567 4-gram: 584 5-gram: 0  amount: 274.6869359288211 in_out: 1 2-gram: 55 3-gram: 219 4-gram: 622 5-gram: 639.
121763	0	amount: 0.002546335 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 196 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 5166 3-gram: 5362 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 0 2-gram: 0 3-gram: 5166 4-gram: 5362 5-gram: 0  amount: 2.19 in_out: 1 2-gram: 218 3-gram: 218 4-gram: 5384 5-gram: 5580  amount: 0.0 in_out: 1 2-gram: 4004 3-gram: 4222 4-gram: 4222 5-gram: 9388  amount: 0.0 in_out: 1 2-gram: 1333 3-gram: 5337 4-gram: 5555 5-gram: 5555  amount: 2.3 in_out: 1 2-gram: 227 3-gram: 1560 4-gram: 5564 5-gram: 5782  amount: 0.0 in_out: 1 2-gram: 1194609 3-gram: 1194836 4-gram: 1196169 5-gram: 1200173  amount: 0.04527485 in_out: 0 2-gram: 1883280 3-gram: 3077889 4-gram: 3078116 5-gram: 3079449  amount: 0.0 in_out: 1 2-gram: 1268 3-gram: 1884548 4-gram: 3079157 5-gram: 3079384  amount: 0.03 in_out: 1 2-gram: 12953 3-gram: 14221 4-gram: 1897501 5-gram: 3092110  amount: 0.00056659 in_out: 1 2-gram: 6079372 3-gram: 6092325 4-gram: 6093593 5-gram: 7976873.
4527	1	amount: 5.0 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 488422 3-gram: 0 4-gram: 0 5-gram: 0  amount: 4.999150454 in_out: 1 2-gram: 1 3-gram: 488423 4-gram: 0 5-gram: 0.
99564	0	amount: 5.13514059 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 5.13472059 in_out: 1 2-gram: 188 3-gram: 0 4-gram: 0 5-gram: 0  amount: 1.61407839 in_out: 0 2-gram: 887139 3-gram: 887327 4-gram: 0 5-gram: 0  amount: 1.61365839 in_out: 1 2-gram: 280 3-gram: 887419 4-gram: 887607 5-gram: 0.
122743	0	amount: 0.1460367 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.09 in_out: 1 2-gram: 1480 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 63880 3-gram: 65360 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 0 3-gram: 63880 4-gram: 65360 5-gram: 0  amount: 0.02 in_out: 1 2-gram: 4410 3-gram: 4410 4-gram: 68290 5-gram: 69770  amount: 0.02 in_out: 0 2-gram: 0 3-gram: 4410 4-gram: 4410 5-gram: 68290  amount: 0.042 in_out: 1 2-gram: 11181 3-gram: 11181 4-gram: 15591 5-gram: 15591.
73897	1	amount: 1.16560628 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.5 in_out: 0 2-gram: 236 3-gram: 0 4-gram: 0 5-gram: 0  amount: 5.09150211 in_out: 0 2-gram: 46892 3-gram: 47128 4-gram: 0 5-gram: 0  amount: 6.75624739 in_out: 1 2-gram: 1350212 3-gram: 1397104 4-gram: 1397340 5-gram: 0.
118754	0	amount: 0.0036 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.6214 in_out: 0 2-gram: 1782 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.907 in_out: 1 2-gram: 8549 3-gram: 10331 4-gram: 0 5-gram: 0  amount: 0.30594392 in_out: 0 2-gram: 38901 3-gram: 47450 4-gram: 49232 5-gram: 0.
109294	0	amount: 1.0 in_out: 1 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 431252 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.046 in_out: 1 2-gram: 234739 3-gram: 665991 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 27193 3-gram: 261932 4-gram: 693184 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 377584 3-gram: 404777 4-gram: 639516 5-gram: 1070768  amount: 0.14 in_out: 1 2-gram: 2487221 3-gram: 2864805 4-gram: 2891998 5-gram: 3126737  amount: 0.14 in_out: 0 2-gram: 4906339 3-gram: 7393560 4-gram: 7771144 5-gram: 7798337  amount: 0.1480498 in_out: 1 2-gram: 2731763 3-gram: 7638102 4-gram: 10125323 5-gram: 10502907.
91666	1	amount: 2.0 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.05 in_out: 1 2-gram: 239150 3-gram: 0 4-gram: 0 5-gram: 0  amount: 1.949034 in_out: 1 2-gram: 272291 3-gram: 511441 4-gram: 0 5-gram: 0.
122209	0	amount: 0.13979318 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.01 in_out: 1 2-gram: 6433 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 86821 3-gram: 93254 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 109250 3-gram: 196071 4-gram: 202504 5-gram: 0  amount: 0.0006 in_out: 1 2-gram: 59237 3-gram: 168487 4-gram: 255308 5-gram: 261741  amount: 0.0 in_out: 1 2-gram: 62669 3-gram: 121906 4-gram: 231156 5-gram: 317977  amount: 0.0195 in_out: 1 2-gram: 87133 3-gram: 149802 4-gram: 209039 5-gram: 318289  amount: 0.0 in_out: 1 2-gram: 336058 3-gram: 423191 4-gram: 485860 5-gram: 545097  amount: 0.05 in_out: 1 2-gram: 100965 3-gram: 437023 4-gram: 524156 5-gram: 586825  amount: 0.0 in_out: 1 2-gram: 296131 3-gram: 397096 4-gram: 733154 5-gram: 820287  amount: 0.0 in_out: 1 2-gram: 386672 3-gram: 682803 4-gram: 783768 5-gram: 1119826  amount: 0.005 in_out: 1 2-gram: 282087 3-gram: 668759 4-gram: 964890 5-gram: 1065855  amount: 0.0 in_out: 1 2-gram: 89967 3-gram: 372054 4-gram: 758726 5-gram: 1054857  amount: 0.26203 in_out: 0 2-gram: 361317 3-gram: 451284 4-gram: 733371 5-gram: 1120043  amount: 0.28 in_out: 1 2-gram: 326249 3-gram: 687566 4-gram: 777533 5-gram: 1059620  amount: 1.78394438 in_out: 0 2-gram: 414316 3-gram: 740565 4-gram: 1101882 5-gram: 1191849  amount: 0.8 in_out: 1 2-gram: 268583 3-gram: 682899 4-gram: 1009148 5-gram: 1370465  amount: 1.0 in_out: 1 2-gram: 135404 3-gram: 403987 4-gram: 818303 5-gram: 1144552  amount: 0.0028 in_out: 0 2-gram: 452610 3-gram: 588014 4-gram: 856597 5-gram: 1270913  amount: 0.006 in_out: 0 2-gram: 1687749 3-gram: 2140359 4-gram: 2275763 5-gram: 2544346  amount: 0.0 in_out: 1 2-gram: 795785 3-gram: 2483534 4-gram: 2936144 5-gram: 3071548  amount: 0.0 in_out: 1 2-gram: 297503 3-gram: 1093288 4-gram: 2781037 5-gram: 3233647  amount: 0.0 in_out: 1 2-gram: 73562 3-gram: 371065 4-gram: 1166850 5-gram: 2854599  amount: 0.0 in_out: 1 2-gram: 11022859 3-gram: 11096421 4-gram: 11393924 5-gram: 12189709  amount: 0.0 in_out: 1 2-gram: 7836993 3-gram: 18859852 4-gram: 18933414 5-gram: 19230917  amount: 0.005 in_out: 1 2-gram: 715992 3-gram: 8552985 4-gram: 19575844 5-gram: 19649406  amount: 0.0 in_out: 1 2-gram: 2915430 3-gram: 3631422 4-gram: 11468415 5-gram: 22491274  amount: 0.0 in_out: 1 2-gram: 1994297 3-gram: 4909727 4-gram: 5625719 5-gram: 13462712  amount: 0.0797809 in_out: 0 2-gram: 141376 3-gram: 2135673 4-gram: 5051103 5-gram: 5767095  amount: 0.026 in_out: 1 2-gram: 267 3-gram: 141643 4-gram: 2135940 5-gram: 5051370  amount: 0.0 in_out: 1 2-gram: 1832464 3-gram: 1832731 4-gram: 1974107 5-gram: 3968404  amount: 0.02211 in_out: 0 2-gram: 1462500 3-gram: 3294964 4-gram: 3295231 5-gram: 3436607  amount: 0.00054 in_out: 1 2-gram: 4823026 3-gram: 6285526 4-gram: 8117990 5-gram: 8118257  amount: 0.007 in_out: 1 2-gram: 7632849 3-gram: 12455875 4-gram: 13918375 5-gram: 15750839  amount: 0.03 in_out: 1 2-gram: 7474 3-gram: 7640323 4-gram: 12463349 5-gram: 13925849  amount: 0.002 in_out: 1 2-gram: 9559430 3-gram: 9566904 4-gram: 17199753 5-gram: 22022779  amount: 0.0021 in_out: 1 2-gram: 870 3-gram: 9560300 4-gram: 9567774 5-gram: 17200623.
134340	0	amount: 0.000147 in_out: 0 2-gram: 0 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 41907 3-gram: 0 4-gram: 0 5-gram: 0  amount: 0.0 in_out: 1 2-gram: 1757043 3-gram: 1798950 4-gram: 0 5-gram: 0.
